[17:35:20.337] Namespace(root_path='/storage/nfs_createproject_tciadataset/FDG-PET-CT-Lesions/Processing/Mahan_codes_docus/SwinUnet/imagesTr', label_path='/storage/nfs_createproject_tciadataset/FDG-PET-CT-Lesions/Processing/Mahan_codes_docus/SwinUnet/labelsTr', dataset='TCIA', list_dir='./lists/lists_Synapse', num_classes=2, output_dir='output', max_iterations=10000, max_epochs=10, batch_size=4, n_gpu=1, deterministic=1, base_lr=0.0001, img_size=400, seed=1234, cfg='configs/swin_tiny_patch4_window7_224_lite.yaml', data_aug='1', opts=None, zip=False, cache_mode='part', resume=None, accumulation_steps=None, use_checkpoint=False, amp_opt_level='O1', tag=None, eval=False, throughput=False)
[17:36:04.473] iteration on TRAIN 264 : loss : 0.388383
[17:36:04.616] iteration on TRAIN 265 : loss : 0.378169
[17:36:04.759] iteration on TRAIN 266 : loss : 0.365687
[17:36:04.902] iteration on TRAIN 267 : loss : 0.375134
[17:36:05.044] iteration on TRAIN 268 : loss : 0.383560
[17:36:05.187] iteration on TRAIN 269 : loss : 0.364598
[17:36:05.330] iteration on TRAIN 270 : loss : 0.382258
[17:36:05.474] iteration on TRAIN 271 : loss : 0.380967
[17:36:05.617] iteration on TRAIN 272 : loss : 0.376454
[17:36:05.760] iteration on TRAIN 273 : loss : 0.385419
[17:36:05.903] iteration on TRAIN 274 : loss : 0.377899
[17:36:06.046] iteration on TRAIN 275 : loss : 0.365788
[17:36:06.189] iteration on TRAIN 276 : loss : 0.369449
[17:36:06.332] iteration on TRAIN 277 : loss : 0.368659
[17:36:06.476] iteration on TRAIN 278 : loss : 0.370337
[17:36:06.620] iteration on TRAIN 279 : loss : 0.367173
[17:36:06.765] iteration on TRAIN 280 : loss : 0.377717
[17:36:06.909] iteration on TRAIN 281 : loss : 0.369744
[17:36:07.053] iteration on TRAIN 282 : loss : 0.371317
[17:36:07.197] iteration on TRAIN 283 : loss : 0.362714
[17:36:07.341] iteration on TRAIN 284 : loss : 0.367016
[17:36:07.486] iteration on TRAIN 285 : loss : 0.373503
[17:36:07.630] iteration on TRAIN 286 : loss : 0.376640
[17:36:07.775] iteration on TRAIN 287 : loss : 0.381235
[17:36:07.919] iteration on TRAIN 288 : loss : 0.380943
[17:36:08.063] iteration on TRAIN 289 : loss : 0.370919
[17:36:08.207] iteration on TRAIN 290 : loss : 0.382032
[17:36:08.351] iteration on TRAIN 291 : loss : 0.382637
[17:36:08.499] iteration on TRAIN 292 : loss : 0.363523
[17:36:08.644] iteration on TRAIN 293 : loss : 0.384750
[17:36:08.789] iteration on TRAIN 294 : loss : 0.366295
